vehicle_age,vehicle_type,annual_mileage,city_driving_pct,highway_driving_pct,daily_driving_hours,hard_braking_events,rapid_acceleration_events,engine_temperature,engine_vibration,oil_age_km,brake_wear_pct,tire_pressure_avg,battery_voltage,last_service_km,previous_repairs,service_frequency,maintenance_risk
14,SUV,15797,64,36,4.2,8,6,79.0,2.94,5324,62.5,32.1,13.44,26939,6,Regular,Medium
3,Hatchback,30021,47,53,4.0,2,2,92.0,2.63,5983,80.1,29.8,12.1,14790,5,Regular,Medium
9,Pickup,38211,84,16,3.4,10,1,95.5,2.09,847,6.3,29.7,12.64,6170,7,Rare,Medium
14,Hatchback,38334,89,11,2.0,10,5,89.5,2.47,11257,73.0,33.8,12.1,15825,8,Occasional,High
14,Hatchback,24986,61,39,1.0,12,2,93.2,3.06,7923,17.7,34.4,12.79,21446,0,Regular,Medium
5,Sedan,23320,52,48,4.9,2,7,93.4,2.8,9533,74.1,36.5,11.83,17328,7,Regular,High
12,Hatchback,21021,35,65,1.6,0,5,89.6,4.27,12513,18.9,33.5,13.52,19042,3,Occasional,Low
5,Sedan,26199,32,68,4.3,4,0,95.1,1.04,9594,32.1,35.0,12.64,6175,8,Regular,Low
11,Sedan,10500,40,60,4.5,3,3,92.1,0.75,12862,9.7,35.3,12.95,7200,2,Rare,Low
4,Sedan,34666,78,22,2.5,12,1,93.0,2.78,2303,38.7,26.6,13.14,26330,8,Occasional,High
3,Sedan,10402,66,34,4.3,13,8,91.5,2.6,6652,27.1,32.3,13.34,11703,7,Regular,Low
5,Sedan,28371,58,42,1.8,5,0,101.6,3.4,4514,16.3,34.4,12.54,8947,2,Occasional,Low
15,SUV,20515,62,38,4.5,2,5,94.9,1.81,888,31.1,26.8,12.59,8090,6,Regular,High
14,Sedan,22587,46,54,3.4,5,1,89.5,0.9,2445,5.7,30.5,13.47,21991,3,Occasional,Low
11,Pickup,12057,56,44,1.4,4,7,95.3,4.12,4814,84.1,28.8,12.43,17978,5,Occasional,High
4,Sedan,17099,22,78,4.0,3,1,91.9,2.48,754,45.4,31.1,11.75,13450,4,Rare,Low
8,SUV,27097,26,74,4.6,3,2,96.2,1.11,6620,45.0,31.3,13.46,10703,1,Regular,Low
4,Pickup,10183,77,23,3.1,14,0,97.2,4.8,14941,64.3,30.0,13.06,14918,7,Regular,High
11,Pickup,25463,39,61,3.9,7,7,97.3,4.75,1570,20.0,27.0,14.02,26808,1,Rare,High
12,SUV,36060,84,16,4.1,15,11,102.6,1.23,8731,81.9,32.5,12.95,24086,6,Regular,High
8,Pickup,21696,33,67,4.0,2,1,93.8,4.13,9967,13.5,30.7,12.72,12916,0,Regular,Low
6,SUV,13354,68,32,2.5,12,5,97.8,2.93,14785,42.1,35.1,12.79,29377,7,Regular,High
15,Hatchback,22912,56,44,3.8,10,5,92.1,1.84,10724,72.2,28.1,13.76,12746,4,Occasional,High
14,Hatchback,34361,25,75,3.0,3,1,93.2,2.27,14256,42.7,36.7,10.77,18204,2,Occasional,High
12,Sedan,26880,25,75,2.4,5,0,93.0,4.84,10692,37.0,27.6,12.77,19329,8,Rare,High
11,Sedan,20760,47,53,1.2,1,5,90.4,2.0,1851,60.3,33.0,13.88,4686,7,Regular,Low
5,Sedan,9768,32,68,4.6,5,5,91.2,1.46,13556,81.5,32.4,12.59,12620,0,Regular,Low
4,Sedan,28951,32,68,2.4,1,3,88.6,2.6,1949,66.6,34.2,13.45,6514,0,Regular,Low
4,SUV,38166,29,71,1.6,2,3,98.9,3.27,12307,19.5,33.9,13.13,20183,7,Regular,Medium
12,Hatchback,22431,58,42,1.6,8,6,91.1,1.78,5561,60.9,33.4,12.59,18903,5,Rare,Medium
4,SUV,23326,42,58,1.6,2,3,96.6,3.98,13101,92.1,31.4,12.45,2161,6,Occasional,Medium
11,Pickup,32706,56,44,0.5,3,1,92.6,3.23,12563,51.8,30.5,12.4,12658,0,Rare,Low
13,Pickup,38007,27,73,2.5,1,1,86.4,4.68,10785,35.6,31.9,13.37,22152,6,Rare,Medium
13,Pickup,31934,79,21,4.5,7,5,85.4,1.94,5176,60.8,31.1,13.0,16106,8,Regular,Medium
9,Pickup,38439,24,76,0.6,0,1,101.6,3.49,13192,10.7,31.2,12.84,3963,2,Regular,Low
4,Pickup,37224,46,54,4.8,8,4,86.4,4.49,5602,72.8,34.1,13.15,2794,8,Regular,Medium
12,Hatchback,29303,38,62,1.3,6,3,84.7,0.52,2512,33.4,31.4,12.87,23489,2,Regular,Low
9,SUV,32969,62,38,3.7,6,7,96.5,2.73,12110,10.5,36.6,11.63,16939,0,Occasional,High
13,Pickup,25532,62,38,4.0,1,9,80.0,2.99,10625,67.7,29.5,13.14,21425,1,Regular,Medium
10,Sedan,38855,54,46,3.8,1,0,84.2,2.79,9372,18.8,33.5,14.19,20375,3,Occasional,Low
6,Hatchback,11776,74,26,2.0,1,6,87.3,1.81,6956,17.5,32.3,12.61,13127,0,Rare,Low
10,Sedan,14334,80,20,3.7,0,3,101.2,0.91,6870,29.3,36.2,13.74,4247,0,Regular,Low
13,Hatchback,33484,66,34,2.6,9,11,94.1,4.39,1571,32.7,31.7,11.94,13776,0,Regular,High
7,Hatchback,33831,75,25,1.2,8,7,103.1,2.79,8041,46.0,30.6,12.06,24488,8,Regular,High
12,Sedan,28665,37,63,1.4,3,6,96.8,0.83,10572,78.6,35.9,13.93,29938,8,Regular,High
10,Sedan,34205,84,16,0.6,6,10,93.5,2.35,12555,87.9,33.4,12.99,24478,5,Occasional,High
3,Pickup,12054,72,28,2.0,7,2,98.6,1.32,11342,7.1,34.7,13.18,22132,5,Occasional,Low
8,Sedan,6028,30,70,3.8,3,5,100.2,1.9,5306,33.1,32.7,11.51,25804,5,Occasional,Medium
3,SUV,15368,20,80,4.9,1,1,109.1,4.17,5837,55.8,30.3,13.81,15005,3,Regular,Medium
1,Hatchback,26435,27,73,1.1,3,4,82.2,2.84,12206,40.8,32.3,11.88,5951,8,Occasional,Low
13,Hatchback,22054,38,62,2.1,0,3,83.9,1.56,14260,81.4,32.7,12.46,16927,7,Regular,Medium
13,Pickup,19611,74,26,1.3,14,10,89.2,4.15,14223,14.8,31.0,12.46,27437,8,Occasional,High
10,Hatchback,18394,35,65,3.9,5,3,103.8,1.37,4104,74.6,30.0,12.77,20330,6,Occasional,High
12,Sedan,39623,85,15,4.6,0,14,94.1,1.93,1944,58.2,28.5,12.82,18634,1,Regular,High
5,Hatchback,35748,31,69,1.0,2,3,88.7,0.65,6915,45.1,32.8,12.42,2280,5,Regular,Low
2,Hatchback,36724,81,19,4.6,16,1,99.5,4.81,10553,59.5,31.9,13.27,19310,7,Occasional,High
10,Sedan,31582,77,23,1.7,1,6,87.0,2.38,10632,92.6,32.5,13.39,603,5,Occasional,Low
14,Sedan,18597,40,60,1.5,1,7,105.8,1.25,11177,11.8,31.9,11.5,23368,2,Regular,High
6,Hatchback,14880,56,44,0.8,5,8,95.6,2.8,5232,33.4,30.4,14.0,7113,6,Regular,Low
13,SUV,25815,24,76,0.9,2,3,99.3,0.98,1781,57.5,31.3,12.14,21866,3,Rare,Medium
10,Sedan,21953,89,11,0.8,18,2,92.9,4.55,10499,63.1,31.1,12.79,16948,5,Regular,High
9,SUV,27840,51,49,2.5,6,2,88.4,0.78,12546,13.4,32.4,12.89,3713,5,Occasional,Low
1,SUV,17886,86,14,3.5,16,11,95.8,3.29,5488,21.1,33.0,11.85,27858,3,Occasional,Medium
14,Pickup,16966,29,71,1.3,2,4,93.9,4.51,14083,12.9,31.2,13.12,27867,0,Regular,Medium
13,SUV,30440,88,12,1.5,5,6,92.9,1.61,8403,56.4,31.7,13.23,27106,4,Regular,Medium
4,Pickup,11514,81,19,1.3,5,15,88.0,0.94,4151,84.9,27.1,12.58,8335,1,Regular,Low
15,SUV,10349,56,44,4.1,7,7,107.7,2.59,3245,89.9,30.8,12.06,16967,3,Regular,High
1,Pickup,6029,66,34,1.1,8,11,92.1,3.16,2120,36.8,30.2,12.81,7132,3,Regular,Low
1,Sedan,11616,68,32,0.8,8,1,88.4,1.8,7438,29.9,36.5,13.06,23105,0,Rare,Low
8,Hatchback,39764,43,57,0.7,2,5,94.6,1.96,11531,8.4,34.5,12.46,5711,6,Regular,Low
14,Hatchback,30824,45,55,0.7,2,6,101.5,3.37,697,42.3,33.8,13.52,13098,5,Rare,High
14,Pickup,31712,74,26,3.0,4,11,111.3,4.89,4757,5.8,31.6,11.78,11696,3,Regular,High
13,Sedan,23471,26,74,0.9,5,3,75.0,2.41,14745,81.3,33.3,12.58,2009,0,Regular,Low
14,Pickup,30256,60,40,1.5,10,7,95.2,2.5,6046,48.7,30.7,13.84,24993,1,Rare,Medium
11,Pickup,38142,21,79,4.2,1,3,101.6,4.42,1733,92.6,32.7,12.61,5466,1,Occasional,High
15,Sedan,8045,49,51,4.9,1,0,79.9,2.25,8968,27.0,32.8,12.74,4453,0,Occasional,Low
2,SUV,19728,39,61,4.4,1,5,93.7,1.98,1474,49.8,29.5,12.37,4442,6,Regular,Low
1,SUV,34713,75,25,4.8,1,4,97.2,2.6,657,78.2,31.3,13.05,7152,6,Regular,Low
11,Sedan,18838,43,57,3.5,8,6,94.7,0.69,6684,24.8,32.1,12.92,17760,8,Regular,Low
8,Pickup,27659,31,69,4.9,5,4,86.4,4.6,14573,42.4,30.2,12.93,4098,3,Regular,Medium
4,Hatchback,38573,34,66,2.7,0,2,98.7,0.94,1515,82.9,32.2,12.28,4974,8,Rare,Low
3,Pickup,11352,67,33,4.1,0,9,79.6,4.55,3833,66.6,30.6,12.73,8421,7,Rare,Low
13,SUV,28030,80,20,4.9,11,5,83.3,4.7,12721,63.5,32.4,13.15,16337,8,Regular,High
12,Sedan,38046,90,10,3.7,6,12,93.9,4.49,920,56.6,30.0,12.7,23606,6,Occasional,High
4,Sedan,6405,47,53,4.8,1,2,93.2,0.89,13826,52.4,31.6,13.15,17870,2,Rare,Low
14,Sedan,12150,22,78,1.6,2,0,101.2,2.96,14853,47.8,35.3,12.76,28703,5,Regular,High
11,SUV,34623,35,65,1.9,0,4,83.1,2.1,5117,14.7,32.7,12.98,24148,8,Occasional,Low
5,Pickup,22716,55,45,2.3,5,2,88.6,1.27,5174,38.0,35.9,13.47,12353,0,Rare,Low
1,Sedan,13065,23,77,2.6,1,4,90.9,2.94,1870,49.5,30.1,12.79,14854,4,Rare,Low
15,Hatchback,17564,28,72,4.5,1,1,93.7,0.69,4427,92.1,36.8,12.93,29907,8,Rare,High
14,Sedan,24531,31,69,4.5,2,3,92.5,1.87,1265,34.9,31.1,13.55,11170,3,Occasional,Low
11,Pickup,8449,63,37,3.5,4,8,97.1,2.85,12727,24.3,34.1,12.15,1495,0,Occasional,Medium
1,SUV,38200,85,15,1.5,0,0,75.0,4.91,13694,7.3,30.1,13.01,17157,0,Occasional,Low
3,Hatchback,38777,38,62,1.6,4,6,94.4,2.83,1873,47.0,30.3,13.45,7350,4,Rare,Low
6,Hatchback,12279,32,68,3.3,4,4,93.0,1.9,10931,24.5,31.1,13.95,23656,5,Occasional,Low
1,Sedan,10191,74,26,2.8,10,10,93.2,2.99,4069,62.2,32.0,12.55,4177,1,Regular,Low
14,Pickup,13508,84,16,1.7,3,1,93.9,0.72,884,55.4,28.6,13.65,17242,2,Regular,Low
11,Sedan,10307,89,11,1.3,18,6,106.1,4.17,3899,55.6,33.5,11.96,20499,8,Regular,High
12,Hatchback,9216,22,78,3.8,1,3,83.5,4.56,1854,45.8,36.2,13.62,14332,2,Occasional,Medium
15,Sedan,6365,44,56,4.2,7,2,97.2,0.68,14614,67.9,30.7,12.15,4177,2,Occasional,Medium
2,Pickup,14127,71,29,1.7,3,11,84.0,1.43,6402,60.5,32.3,13.09,12504,6,Regular,Low
15,SUV,24902,35,65,2.4,3,3,91.9,0.66,1951,74.8,30.8,12.94,24422,0,Regular,Low
12,Hatchback,5495,62,38,3.7,4,9,94.7,4.56,5311,70.7,31.7,12.77,6528,8,Regular,High
14,Pickup,8592,75,25,2.6,5,12,87.1,0.58,10753,15.4,28.6,13.07,12302,7,Occasional,Medium
7,Sedan,7232,87,13,4.8,8,7,88.5,0.6,1835,92.6,27.6,12.27,25544,5,Rare,Medium
14,Hatchback,24319,27,73,1.1,1,1,80.9,3.08,2553,25.0,30.0,12.26,5401,0,Rare,Low
14,Sedan,19667,63,37,4.3,7,4,81.4,1.34,12992,72.6,31.8,12.14,6982,7,Regular,Medium
1,Sedan,18000,57,43,1.9,3,5,85.9,4.66,5382,75.3,29.4,12.57,21685,8,Occasional,Medium
13,SUV,11719,42,58,3.6,8,3,95.5,4.16,4538,55.1,35.9,12.82,25095,6,Occasional,High
14,Sedan,9445,25,75,1.6,1,0,90.2,1.46,13443,14.9,36.4,12.75,12071,3,Occasional,Low
15,Sedan,15776,62,38,4.8,9,1,93.4,2.49,2479,19.5,30.1,12.77,8601,4,Occasional,Medium
7,Pickup,22289,63,37,0.7,6,5,90.8,4.29,2832,90.0,34.8,12.11,1941,5,Regular,Medium
15,Sedan,16419,42,58,2.8,0,3,97.6,0.58,3876,47.3,36.0,13.58,12567,4,Regular,Medium
4,SUV,12900,35,65,4.6,1,6,92.1,2.64,14005,37.8,25.3,12.81,1794,7,Occasional,Medium
10,Sedan,31403,28,72,2.6,5,1,83.9,2.57,7252,77.3,34.6,12.53,17625,1,Rare,Medium
14,Sedan,33298,28,72,4.3,5,5,92.0,4.71,4435,24.7,32.3,12.54,22350,6,Regular,High
6,Sedan,32156,77,23,4.8,2,13,91.1,2.04,9188,53.5,34.8,13.24,8465,5,Occasional,Medium
14,Hatchback,29037,84,16,0.8,1,3,81.6,1.46,8308,52.1,30.1,12.93,29904,5,Occasional,Medium
8,SUV,10009,78,22,2.7,2,0,97.1,1.95,8557,8.0,27.9,11.75,28331,7,Occasional,High
9,Hatchback,12235,42,58,3.6,5,1,96.7,1.82,3701,53.6,34.3,12.37,4955,7,Occasional,Medium
6,SUV,31091,88,12,4.2,11,7,97.4,4.17,5153,49.1,29.6,11.59,11652,3,Occasional,High
12,SUV,16195,38,62,1.2,3,3,93.5,3.58,5872,66.8,34.4,13.51,22524,6,Regular,Medium
11,Pickup,31248,54,46,3.1,3,5,90.4,2.47,14171,77.4,27.6,12.36,3285,6,Regular,High
13,Hatchback,31226,74,26,1.2,3,9,92.4,4.35,12953,84.2,28.8,13.17,13367,6,Regular,High
15,SUV,25779,59,41,3.9,5,6,95.6,3.16,12241,19.2,32.5,12.92,5129,1,Regular,Medium
14,SUV,15666,33,67,1.8,0,2,92.1,1.06,7535,20.1,31.3,12.99,23408,6,Rare,Low
9,Pickup,25379,32,68,1.7,0,4,101.1,3.56,10382,85.4,35.9,12.91,7724,6,Regular,High
4,Hatchback,36709,72,28,4.0,11,4,99.6,1.69,4635,10.6,28.6,13.68,1440,2,Regular,Low
6,Sedan,35818,58,42,4.3,6,4,89.9,3.58,10487,66.8,32.1,13.27,7274,5,Regular,Low
8,Pickup,35949,84,16,2.0,13,5,86.2,2.82,8195,58.8,34.3,13.02,1780,0,Rare,Low
9,SUV,30853,75,25,2.8,2,4,93.8,3.88,2666,65.0,33.3,13.66,23944,0,Regular,Medium
3,Hatchback,39195,59,41,3.6,10,7,100.3,2.67,3891,93.0,30.7,13.34,16055,7,Regular,High
2,SUV,26997,65,35,3.9,12,2,96.7,4.47,1563,34.4,32.8,12.36,1598,7,Occasional,Medium
6,Pickup,39114,26,74,4.0,3,4,90.8,2.14,14099,67.4,32.5,12.38,18758,7,Regular,Medium
4,Pickup,34871,64,36,2.3,1,11,84.2,1.84,9801,85.0,35.4,11.75,6672,5,Occasional,Medium
1,Hatchback,6961,41,59,2.9,1,2,75.5,1.5,1554,80.7,33.9,12.0,7127,5,Regular,Low
8,Pickup,10690,26,74,1.0,1,3,87.6,2.94,14815,55.9,29.4,13.86,5286,7,Occasional,Low
9,Pickup,20168,71,29,4.8,3,8,94.3,1.81,834,76.7,30.5,11.89,26730,8,Regular,High
14,Sedan,10458,87,13,3.7,16,5,89.5,3.74,5790,48.1,36.1,12.58,19782,1,Occasional,High
9,SUV,31942,89,11,2.2,14,4,81.1,1.6,7179,23.0,30.9,13.81,15464,6,Rare,Low
2,Sedan,15033,86,14,2.3,5,15,91.8,2.82,10940,17.8,28.2,13.11,11994,2,Regular,Low
9,Sedan,13047,22,78,0.9,4,3,104.8,3.29,14582,31.8,33.1,14.24,6451,6,Occasional,Medium
7,Hatchback,9902,77,23,2.6,12,9,86.7,2.66,9782,10.6,34.2,12.86,17172,0,Regular,Low
5,Pickup,6496,86,14,3.5,6,15,85.1,0.69,8661,29.7,30.9,12.31,23460,4,Rare,Low
7,SUV,32664,73,27,4.8,0,5,97.3,2.01,6197,30.9,33.4,12.89,17034,0,Regular,Low
13,SUV,9582,28,72,3.4,0,1,96.3,4.29,8027,59.0,34.8,12.38,8453,6,Occasional,High
9,SUV,34482,73,27,3.4,5,4,82.6,3.67,7506,81.2,33.6,13.0,10810,5,Occasional,Medium
8,Pickup,39811,70,30,4.0,1,2,90.0,4.95,7566,60.9,37.3,12.43,28409,7,Regular,High
6,SUV,36872,35,65,2.8,1,6,78.8,1.82,8796,83.1,34.3,13.67,17293,3,Regular,Low
13,SUV,22218,31,69,0.6,2,4,101.9,4.69,11332,38.7,27.3,12.31,7831,5,Regular,High
4,Pickup,22007,39,61,4.5,1,4,99.6,2.42,6515,7.7,30.0,13.28,12378,2,Regular,Low
13,Hatchback,25366,72,28,2.3,2,10,95.2,0.83,9305,9.7,28.7,12.43,10212,6,Occasional,Medium
15,SUV,34827,50,50,4.9,3,5,98.5,2.12,4428,89.9,32.0,12.75,19470,7,Rare,High
1,Pickup,38264,40,60,2.3,6,1,92.5,1.41,14462,22.5,31.9,12.7,616,8,Occasional,Low
6,Sedan,36607,22,78,3.5,2,1,89.7,1.78,4974,30.8,34.8,12.8,9892,1,Regular,Low
3,Pickup,32005,40,60,2.6,5,4,76.0,2.0,13976,11.6,33.7,13.13,9145,0,Regular,Low
6,Sedan,36475,47,53,1.5,9,7,103.7,1.9,14672,92.0,33.1,13.76,20002,6,Regular,High
6,Pickup,21926,24,76,4.7,0,1,95.8,0.65,10366,89.2,32.4,12.97,3954,1,Regular,Low
14,SUV,38683,90,10,3.3,17,11,101.6,1.83,11414,51.3,33.3,11.78,23142,4,Occasional,High
4,Hatchback,23185,88,12,2.5,5,4,92.9,3.17,14226,43.8,31.4,12.87,27969,7,Regular,Medium
2,Hatchback,16274,66,34,1.1,4,5,84.9,3.99,9039,18.3,30.4,13.04,26140,5,Regular,Low
15,SUV,38947,39,61,5.0,5,0,101.3,0.53,14144,79.7,32.4,12.17,13172,6,Occasional,High
9,Sedan,39839,57,43,4.5,4,5,82.2,0.95,13588,47.1,33.0,13.11,28553,1,Regular,Low
2,Pickup,32314,56,44,2.4,1,2,99.5,3.3,1537,86.0,34.3,12.75,20595,4,Occasional,Medium
3,SUV,35288,77,23,1.3,11,12,98.4,0.85,5074,50.5,29.8,12.61,17963,8,Regular,Medium
10,Pickup,30892,36,64,0.6,1,6,101.1,0.57,3790,8.2,31.1,12.91,10483,6,Occasional,Low
1,SUV,30682,61,39,1.2,11,1,95.9,1.92,10519,14.6,33.7,12.89,21366,2,Regular,Low
7,SUV,6589,51,49,2.9,10,5,85.8,3.62,10720,86.0,32.9,13.55,12817,4,Regular,Medium
15,Pickup,35809,81,19,4.2,3,10,82.4,4.34,14162,56.6,35.5,12.24,27836,4,Regular,High
1,Hatchback,23870,40,60,2.1,6,0,100.3,2.89,9075,83.6,34.0,13.19,22716,2,Regular,Low
11,Hatchback,13679,52,48,2.5,10,5,90.8,2.64,12918,9.2,28.0,13.16,23812,6,Occasional,Medium
9,Sedan,13803,86,14,2.6,16,15,93.4,2.86,4254,87.2,32.5,13.66,28616,0,Occasional,Medium
11,Pickup,32650,25,75,0.6,3,2,93.0,2.51,5202,49.3,31.4,13.17,12051,6,Occasional,Low
11,Sedan,14529,85,15,1.3,5,10,96.1,4.02,2091,34.7,31.1,12.67,24135,1,Regular,Medium
1,SUV,33998,51,49,2.8,0,3,76.6,3.28,1935,9.1,31.4,12.76,27612,6,Occasional,Low
5,Sedan,15392,83,17,1.8,15,9,94.1,1.15,10133,79.3,33.7,12.27,8672,8,Regular,Medium
7,SUV,9583,45,55,2.9,0,7,87.2,4.72,1171,51.3,29.7,12.96,20545,5,Occasional,Medium
3,Pickup,31690,81,19,1.0,9,5,89.9,1.35,10799,46.5,33.3,12.13,11684,6,Rare,Low
9,Pickup,15328,24,76,4.1,1,3,88.0,1.28,11651,64.0,35.3,13.07,3969,1,Regular,Low
8,Pickup,26638,30,70,4.0,1,3,86.5,2.15,8417,29.0,35.0,12.72,12691,6,Regular,Low
13,Pickup,21238,68,32,3.5,0,3,76.5,2.18,1476,90.3,31.4,12.79,14824,6,Occasional,Medium
15,Sedan,27955,81,19,2.9,1,6,87.8,0.87,12004,22.5,30.4,13.18,24784,3,Rare,Low
3,SUV,26682,79,21,2.3,6,5,94.9,0.94,3398,92.8,32.0,13.15,28519,1,Rare,Low
15,Hatchback,21462,21,79,3.6,4,2,97.8,4.88,13787,64.6,33.4,12.55,13841,1,Occasional,High
5,Pickup,10652,78,22,4.0,9,2,93.7,1.04,3507,85.4,31.2,12.27,10827,2,Rare,Low
7,Pickup,21761,44,56,4.1,5,1,80.7,4.82,14095,75.1,34.0,12.86,18094,6,Regular,Medium
12,SUV,35235,87,13,2.1,11,6,94.3,3.61,14227,30.8,29.8,12.92,23056,8,Occasional,High
14,Hatchback,29351,61,39,1.4,7,6,97.6,1.48,9142,76.9,35.4,12.36,23371,1,Regular,High
4,Pickup,16176,90,10,2.0,5,10,84.4,2.35,8468,12.3,28.1,13.16,27475,2,Regular,Low
5,Hatchback,38914,74,26,0.5,13,12,78.5,1.54,13995,14.1,30.9,12.86,4527,8,Regular,Low
3,Pickup,30639,57,43,2.4,5,6,94.1,1.55,4295,54.4,35.0,12.28,28132,8,Rare,Medium
9,Sedan,7216,62,38,1.7,9,8,96.0,3.42,9384,93.8,29.5,12.31,29133,8,Regular,High
10,Sedan,32415,89,11,4.1,16,8,106.2,2.01,5782,64.9,35.2,13.54,8878,7,Regular,High
9,Hatchback,37657,72,28,3.5,0,7,92.8,4.32,13132,18.0,30.9,11.69,26380,8,Regular,High
7,SUV,22847,40,60,0.6,4,4,96.6,2.87,3725,85.4,29.6,12.5,20345,6,Regular,Medium
10,SUV,22900,39,61,1.1,5,4,104.7,1.68,10977,66.2,32.1,13.78,10478,1,Regular,Medium
2,Sedan,16242,38,62,2.9,4,2,81.7,0.66,7449,86.1,33.5,13.13,20618,8,Regular,Low
7,SUV,36073,52,48,3.3,9,9,100.9,3.17,11845,71.3,27.6,12.6,14946,2,Regular,High
7,SUV,22910,82,18,4.0,15,9,82.7,4.72,9137,10.6,27.0,14.2,15733,7,Occasional,High
11,SUV,33186,87,13,4.9,2,5,83.3,2.78,3597,42.8,27.9,13.18,27574,5,Regular,High
5,Hatchback,19978,79,21,3.7,5,11,87.1,2.94,13803,27.1,31.6,12.57,6316,6,Regular,Low
9,Hatchback,18606,38,62,3.0,2,1,75.0,1.71,11057,36.7,33.5,13.18,28679,7,Rare,Low
13,SUV,37031,47,53,2.4,5,8,93.9,3.45,11713,33.8,32.6,12.41,18070,5,Regular,High
12,Sedan,12421,41,59,3.8,3,6,83.6,2.78,2682,90.4,32.3,12.68,1885,1,Regular,Low
11,SUV,7548,70,30,4.7,5,1,103.2,3.71,5542,18.6,31.6,12.65,698,2,Occasional,Medium
3,Pickup,12252,82,18,2.4,9,13,100.0,1.04,7684,38.8,33.6,11.91,11564,6,Occasional,Medium
4,Sedan,17849,81,19,3.1,8,4,94.8,1.54,12285,88.1,30.1,12.31,10344,6,Occasional,Medium
1,Hatchback,9608,48,52,1.4,4,6,94.2,4.21,1789,16.3,37.8,12.63,1488,7,Regular,Medium
6,Pickup,30091,51,49,4.4,1,2,101.7,4.85,6078,22.2,36.7,12.24,21292,6,Regular,High
4,SUV,11745,44,56,3.7,5,6,89.1,4.18,963,73.9,32.0,14.7,1564,0,Regular,Low
1,SUV,35222,35,65,2.1,0,5,88.5,2.51,4068,46.7,31.7,13.3,26016,3,Regular,Low
2,Sedan,14640,34,66,4.4,4,5,79.1,0.83,825,6.1,32.8,11.89,28193,3,Occasional,Low
15,Sedan,38734,78,22,4.9,10,7,93.2,4.44,8471,49.1,33.9,13.27,26661,3,Regular,High
3,SUV,27078,67,33,1.8,3,7,103.1,4.14,5081,43.6,31.7,12.28,20056,2,Occasional,Medium
9,SUV,37875,37,63,1.3,1,1,82.2,4.82,3023,71.8,32.9,12.67,24503,4,Regular,Medium
13,Sedan,28565,42,58,4.2,7,4,101.9,2.34,14104,31.2,31.5,13.2,8273,6,Regular,High
8,Pickup,5509,74,26,3.1,11,7,89.7,3.61,606,9.9,33.8,12.65,3505,8,Regular,Medium
7,Hatchback,11815,61,39,4.5,12,9,98.5,1.21,4717,28.7,29.9,13.8,20698,4,Occasional,Medium
13,Sedan,37408,22,78,2.1,2,3,75.0,4.63,8076,93.4,34.4,13.22,3703,7,Regular,High
15,Pickup,27892,90,10,3.1,6,11,83.8,3.65,4084,36.5,30.2,12.73,4003,0,Regular,Medium
11,SUV,18276,71,29,3.1,4,0,96.1,3.75,6698,67.7,31.4,13.42,22538,7,Occasional,High
12,Hatchback,8500,30,70,1.3,1,3,95.6,3.53,10467,28.3,32.5,12.77,8532,8,Regular,Medium
14,Pickup,17546,74,26,5.0,5,13,90.8,3.74,12198,18.4,31.7,12.66,29123,1,Regular,Medium
4,Hatchback,20042,44,56,3.5,1,6,93.9,1.18,5654,71.2,30.6,12.63,15728,8,Regular,Low
1,Hatchback,5229,60,40,3.5,10,9,90.2,3.54,2968,80.0,30.9,12.95,1787,4,Occasional,Low
8,Hatchback,29725,56,44,1.8,4,5,95.5,2.27,5089,92.4,33.1,12.57,25036,1,Occasional,Medium
4,Pickup,38677,74,26,3.4,8,11,101.8,2.01,1790,36.8,29.8,12.54,26714,8,Regular,High
3,Pickup,16720,28,72,4.2,0,4,90.5,1.67,13269,46.8,32.4,12.99,21632,7,Occasional,Low
9,SUV,36879,55,45,4.2,3,5,92.5,4.39,13137,60.1,32.8,13.48,22755,6,Rare,High
10,Hatchback,22018,76,24,4.6,3,8,93.1,3.82,884,78.0,29.8,13.35,26526,8,Regular,High
4,Sedan,36118,82,18,1.2,15,1,82.2,1.84,10064,86.4,29.4,11.73,12097,6,Occasional,Medium
4,Sedan,9717,39,61,1.3,1,6,89.0,0.99,7340,77.6,34.1,12.77,10522,0,Occasional,Low
14,Sedan,23574,66,34,3.7,11,2,80.9,2.41,9616,12.7,30.2,13.04,29121,3,Regular,Medium
9,Pickup,18235,39,61,4.1,2,2,93.9,3.27,6886,32.9,32.9,12.91,22885,0,Regular,Low
13,SUV,10189,25,75,3.5,1,3,86.5,0.55,11590,54.0,25.9,13.32,23298,6,Rare,Medium
12,Pickup,26323,48,52,1.1,0,3,95.8,2.84,6793,36.5,34.2,12.42,15898,6,Regular,Medium
11,Hatchback,28465,68,32,3.2,4,6,104.0,0.97,9219,86.7,30.6,12.62,29942,0,Occasional,High
12,Sedan,16972,25,75,3.9,0,1,99.7,4.18,9071,52.8,31.7,12.48,22559,2,Regular,Medium
14,Pickup,6865,58,42,1.1,4,3,92.7,3.52,2415,18.5,35.7,12.85,25264,3,Occasional,Medium
2,Sedan,38066,51,49,0.8,1,7,95.1,2.21,10023,64.5,31.1,12.76,5950,6,Regular,Low
14,Pickup,32967,68,32,1.6,1,5,75.0,1.5,14167,41.7,28.7,12.54,17712,5,Occasional,Medium
12,Sedan,9540,62,38,0.9,4,6,89.6,2.23,544,79.4,33.4,12.78,24048,8,Regular,Medium
